Dates,County,States,Vehicle_Primary_Use,Battery_EV,PlugIn_Hybrid _EV,EV_Total,NEV_Total,Total_Vehicles,Percent_EV
July 31 2023,Okanogan,WA,Truck,7,0,7,16417,16424,0.04
September 30 2018,Jefferson,WA,Truck,0,0,0,9637,9637,0
August 31 2017,King,WA,Passenger,10437,4265,14702,1372154,1386856,1.06
January 31 2022,Grays Harbor,WA,Truck,0,0,0,21340,21340,0
February 28 2017,Spokane,WA,Truck,1,0,1,90231,90232,0
April 30 2017,Kitsap,WA,Passenger,584,298,882,172659,173541,0.51
July 31 2017,Pierce,WA,Passenger,986,856,1842,524495,526337,0.35
September 30 2018,Cowlitz,WA,Passenger,63,85,148,72022,72170,0.21
January 31 2019,San Juan,WA,Truck,0,0,0,5800,5800,0
October 31 2017,Snohomish,WA,Truck,1,0,1,121463,121464,0
February 28 2022,Skagit,WA,Passenger,715,316,1031,90608,91639,1.13
September 30 2022,Benton,WA,Passenger,832,481,1313,135487,136800,0.96
July 31 2018,Columbia,WA,Truck,0,0,0,1530,1530,0
July 31 2023,King,WA,Truck,782,2,784,174860,175644,0.45
March 31 2022,Ferry,WA,Truck,0,0,0,3570,3570,0
November 30 2021,Yakima,WA,Truck,0,0,0,61706,61706,0
February 28 2018,San Juan,WA,Passenger,140,48,188,13916,14104,1.33
October 31 2021,Skagit,WA,Truck,1,0,1,32818,32819,0
September 30 2022,Pierce,WA,Truck,46,0,46,140336,140382,0.03
April 30 2021,Mason,WA,Truck,0,0,0,21277,21277,0
October 31 2019,Walla Walla,WA,Truck,0,0,0,13669,13669,0
August 31 2023,Okanogan,WA,Passenger,137,67,204,26116,26320,0.78
April 30 2021,Skamania,WA,Truck,0,0,0,4019,4019,0
December 31 2023,Klickitat,WA,Truck,15,0,15,8124,8139,0.18
January 31 2018,Whitman,WA,Truck,0,0,0,8475,8475,0
March 31 2018,Pierce,WA,Truck,0,0,0,137079,137079,0
October 31 2021,Kitsap,WA,Passenger,2039,914,2953,180445,183398,1.61
September 30 2017,Kittitas,WA,Passenger,34,21,55,27985,28040,0.2
May 31 2018,Garfield,WA,Truck,0,0,0,955,955,0
June 30 2019,Thurston,WA,Truck,0,0,0,55122,55122,0
May 31 2022,Jefferson,WA,Truck,0,0,0,9489,9489,0
January 31 2019,Spokane,WA,Truck,1,0,1,93925,93926,0
May 31 2022,Snohomish,WA,Passenger,8135,2472,10607,532692,543299,1.95
April 30 2019,Snohomish,WA,Passenger,3291,1539,4830,529070,533900,0.9
September 30 2022,Pend Oreille,WA,Passenger,18,12,30,9009,9039,0.33
May 31 2019,Spokane,WA,Truck,1,0,1,94592,94593,0
September 30 2019,Okanogan,WA,Truck,0,0,0,16493,16493,0
September 30 2023,Skamania,WA,Truck,1,0,1,3792,3793,0.03
April 30 2023,Grays Harbor,WA,Truck,4,0,4,20981,20985,0.02
December 31 2021,Whatcom,WA,Truck,4,0,4,43669,43673,0.01
December 31 2020,Snohomish,WA,Truck,0,0,0,125681,125681,0
February 28 2018,Whitman,WA,Truck,0,0,0,8457,8457,0
September 30 2020,Lewis,WA,Truck,0,0,0,26447,26447,0
October 31 2019,Benton,WA,Passenger,306,302,608,134915,135523,0.45
September 30 2020,Walla Walla,WA,Passenger,86,62,148,35934,36082,0.41
June 30 2019,Chelan,WA,Passenger,157,68,225,54350,54575,0.41
April 30 2019,Pend Oreille,WA,Passenger,4,5,9,9502,9511,0.09
June 30 2022,Lincoln,WA,Truck,0,0,0,4832,4832,0
November 30 2023,Skamania,WA,Passenger,134,52,186,7946,8132,2.29
October 31 2021,Yakima,WA,Passenger,270,165,435,168774,169209,0.26
December 31 2018,Cowlitz,WA,Truck,0,0,0,28736,28736,0
April 30 2021,Asotin,WA,Truck,0,0,0,6766,6766,0
June 30 2018,Franklin,WA,Truck,0,0,0,18661,18661,0
October 31 2021,Grays Harbor,WA,Passenger,187,151,338,49465,49803,0.68
June 30 2020,Lewis,WA,Truck,0,0,0,26210,26210,0
September 30 2023,Lincoln,WA,Passenger,21,22,43,7590,7633,0.56
March 31 2023,Kitsap,WA,Truck,57,0,57,52626,52683,0.11
April 30 2019,Pacific,WA,Truck,0,0,0,7656,7656,0
May 31 2019,Walla Walla,WA,Truck,0,0,0,13611,13611,0
February 28 2021,Columbia,WA,Truck,0,0,0,1542,1542,0
August 31 2020,Whatcom,WA,Passenger,1111,512,1623,149148,150771,1.08
October 31 2023,Walla Walla,WA,Truck,7,0,7,13656,13663,0.05
September 30 2022,Grant,WA,Passenger,201,108,309,66694,67003,0.46
August 31 2020,Columbia,WA,Truck,0,0,0,1525,1525,0
April 30 2019,Chelan,WA,Passenger,147,66,213,54292,54505,0.39
April 30 2019,Pend Oreille,WA,Truck,0,0,0,5753,5753,0
December 31 2021,Lewis,WA,Passenger,205,166,371,59589,59960,0.62
December 31 2020,Clark,WA,Passenger,2356,1180,3536,319401,322937,1.09
July 31 2022,Walla Walla,WA,Passenger,175,98,273,35811,36084,0.76
January 31 2024,Yakima,WA,Truck,17,0,17,59408,59425,0.03
December 31 2021,Clark,WA,Truck,1,0,1,83955,83956,0
March 31 2023,Island,WA,Passenger,985,421,1406,61280,62686,2.24
December 31 2017,Garfield,WA,Truck,0,0,0,942,942,0
July 31 2020,Snohomish,WA,Passenger,4581,1774,6355,535502,541857,1.17
November 30 2022,Grays Harbor,WA,Passenger,242,161,403,48619,49022,0.82
March 31 2018,Okanogan,WA,Passenger,7,19,26,25720,25746,0.1
November 30 2022,Okanogan,WA,Passenger,100,51,151,26227,26378,0.57
January 31 2021,Jefferson,WA,Passenger,290,166,456,24792,25248,1.81
July 31 2020,Pend Oreille,WA,Truck,0,0,0,5760,5760,0
March 31 2023,Snohomish,WA,Truck,133,0,133,122048,122181,0.11
January 31 2023,San Juan,WA,Truck,9,0,9,5911,5920,0.15
July 31 2022,Spokane,WA,Truck,8,0,8,101940,101948,0.01
September 30 2018,Wahkiakum,WA,Passenger,1,1,2,2978,2980,0.07
November 30 2023,Whitman,WA,Truck,6,0,6,8609,8615,0.07
September 30 2021,Skagit,WA,Truck,1,0,1,32914,32915,0
November 30 2020,Pierce,WA,Passenger,2759,1755,4514,554607,559121,0.81
May 31 2023,Pend Oreille,WA,Passenger,30,11,41,8894,8935,0.46
July 31 2022,Whatcom,WA,Truck,11,0,11,43191,43202,0.03
March 31 2022,Garfield,WA,Truck,0,0,0,998,998,0
July 31 2023,Snohomish,WA,Truck,187,0,187,121240,121427,0.15
February 28 2018,Lincoln,WA,Passenger,2,5,7,7593,7600,0.09
September 30 2017,Pacific,WA,Passenger,12,9,21,15257,15278,0.14
August 31 2018,Franklin,WA,Passenger,36,65,101,58364,58465,0.17
June 30 2019,Island,WA,Truck,0,0,0,21253,21253,0
August 31 2017,Lewis,WA,Truck,0,0,0,25017,25017,0
March 31 2022,Thurston,WA,Truck,3,0,3,55674,55677,0.01
May 31 2023,Snohomish,WA,Passenger,12186,2990,15176,528306,543482,2.79
September 30 2017,Skagit,WA,Passenger,148,120,268,88642,88910,0.3
September 30 2021,Kitsap,WA,Truck,0,0,0,54280,54280,0
November 30 2020,Clallam,WA,Passenger,262,176,438,49868,50306,0.87
October 31 2021,Island,WA,Truck,0,0,0,21535,21535,0
February 28 2022,Snohomish,WA,Truck,3,0,3,125102,125105,0
December 31 2023,Yakima,WA,Truck,15,0,15,60018,60033,0.02
August 31 2023,King,WA,Truck,831,2,833,174382,175215,0.48
February 29 2024,Benton,WA,Truck,37,0,37,41321,41358,0.09
August 31 2018,Clark,WA,Truck,0,0,0,79293,79293,0
July 31 2018,Wahkiakum,WA,Truck,0,0,0,1681,1681,0
November 30 2020,Spokane,WA,Passenger,858,542,1400,320141,321541,0.44
May 31 2023,Stevens,WA,Passenger,110,64,174,29746,29920,0.58
October 31 2017,King,WA,Passenger,10938,4481,15419,1371931,1387350,1.11
August 31 2018,Island,WA,Passenger,216,205,421,62702,63123,0.67
January 31 2017,Spokane,WA,Passenger,221,196,417,295996,296413,0.14
February 29 2020,San Juan,WA,Passenger,279,82,361,14324,14685,2.46
November 30 2019,Grant,WA,Truck,0,0,0,26948,26948,0
December 31 2020,Whitman,WA,Truck,0,0,0,8511,8511,0
May 31 2018,Walla Walla,WA,Passenger,34,42,76,35569,35645,0.21
November 30 2017,Yakima,WA,Truck,0,0,0,57914,57914,0
March 31 2021,Skamania,WA,Truck,0,0,0,4024,4024,0
November 30 2021,Columbia,WA,Truck,0,0,0,1552,1552,0
October 31 2021,Klickitat,WA,Truck,0,0,0,8308,8308,0
November 30 2018,Douglas,WA,Passenger,49,33,82,27964,28046,0.29
October 31 2018,Jefferson,WA,Truck,0,0,0,9605,9605,0
January 31 2024,Pacific,WA,Truck,6,0,6,7722,7728,0.08
February 28 2023,Klickitat,WA,Passenger,127,57,184,15137,15321,1.2
June 30 2020,Benton,WA,Passenger,358,321,679,134198,134877,0.5
October 31 2018,Chelan,WA,Passenger,126,59,185,53927,54112,0.34
March 31 2020,Jefferson,WA,Passenger,234,141,375,25068,25443,1.47
September 30 2022,Wahkiakum,WA,Passenger,24,12,36,3077,3113,1.16
March 31 2021,Okanogan,WA,Truck,0,0,0,16663,16663,0
September 30 2021,Clallam,WA,Passenger,359,229,588,50548,51136,1.15
May 31 2020,Walla Walla,WA,Passenger,70,62,132,35810,35942,0.37
June 30 2017,Spokane,WA,Truck,1,0,1,90618,90619,0
January 31 2019,Douglas,WA,Truck,0,0,0,12170,12170,0
February 29 2020,Chelan,WA,Passenger,216,78,294,54599,54893,0.54
February 28 2019,Wahkiakum,WA,Passenger,1,1,2,3018,3020,0.07
June 30 2018,Douglas,WA,Truck,0,0,0,11946,11946,0
May 31 2021,Okanogan,WA,Passenger,61,37,98,26400,26498,0.37
September 30 2020,Chelan,WA,Passenger,260,80,340,54299,54639,0.62
December 31 2021,Kitsap,WA,Truck,0,0,0,54139,54139,0
July 31 2019,Grant,WA,Passenger,43,61,104,65009,65113,0.16
May 31 2021,Island,WA,Truck,0,0,0,21580,21580,0
September 30 2020,Franklin,WA,Truck,0,0,0,20284,20284,0
June 30 2020,Douglas,WA,Truck,0,0,0,12303,12303,0
May 31 2022,Walla Walla,WA,Passenger,171,96,267,35957,36224,0.74
September 30 2022,Skamania,WA,Truck,0,0,0,3905,3905,0
February 29 2024,San Juan,WA,Passenger,686,205,891,13203,14094,6.32
January 31 2017,Clark,WA,Passenger,673,426,1099,297800,298899,0.37
July 31 2017,Jefferson,WA,Truck,0,0,0,9412,9412,0
December 31 2019,Garfield,WA,Passenger,0,1,1,1305,1306,0.08
August 31 2022,Asotin,WA,Truck,0,0,0,6684,6684,0
June 30 2017,Pacific,WA,Truck,0,0,0,7469,7469,0
December 31 2018,Grant,WA,Passenger,32,52,84,64191,64275,0.13
June 30 2021,Franklin,WA,Passenger,123,97,220,61992,62212,0.35
February 29 2024,Kittitas,WA,Truck,23,0,23,14043,14066,0.16
April 30 2019,Skamania,WA,Passenger,21,16,37,8709,8746,0.42
January 31 2020,Skagit,WA,Truck,1,0,1,32587,32588,0
December 31 2022,Kittitas,WA,Passenger,300,93,393,29528,29921,1.31
May 31 2020,Adams,WA,Truck,0,0,0,5215,5215,0
November 30 2020,Lincoln,WA,Truck,0,0,0,4659,4659,0
June 30 2022,Skamania,WA,Passenger,73,47,120,8197,8317,1.44
December 31 2020,Jefferson,WA,Passenger,285,155,440,24804,25244,1.74
October 31 2022,Douglas,WA,Passenger,158,59,217,28416,28633,0.76
January 31 2017,Lewis,WA,Truck,0,0,0,24796,24796,0
October 31 2020,Lewis,WA,Truck,0,0,0,26497,26497,0
June 30 2022,Wahkiakum,WA,Passenger,23,11,34,3070,3104,1.1
June 30 2019,Wahkiakum,WA,Passenger,2,2,4,3008,3012,0.13
November 30 2018,Spokane,WA,Truck,1,0,1,93650,93651,0
January 31 2022,Mason,WA,Truck,0,0,0,21163,21163,0
April 30 2022,Thurston,WA,Passenger,2072,1014,3086,194659,197745,1.56
November 30 2023,Mason,WA,Truck,17,0,17,20310,20327,0.08
November 30 2017,Chelan,WA,Truck,0,0,0,21519,21519,0
February 28 2017,Grays Harbor,WA,Passenger,27,24,51,44246,44297,0.12
July 31 2023,Douglas,WA,Passenger,212,64,276,28766,29042,0.95
October 31 2019,Jefferson,WA,Truck,0,0,0,9669,9669,0
March 31 2018,Skamania,WA,Truck,0,0,0,3926,3926,0
March 31 2017,Adams,WA,Passenger,2,4,6,12106,12112,0.05
March 31 2021,Mason,WA,Passenger,185,135,320,47874,48194,0.66
April 30 2017,Skamania,WA,Passenger,9,8,17,8519,8536,0.2
June 30 2017,Skagit,WA,Truck,1,0,1,31456,31457,0
February 28 2021,Asotin,WA,Truck,0,0,0,6694,6694,0
January 31 2018,Island,WA,Truck,0,0,0,20779,20779,0
August 31 2017,Clallam,WA,Passenger,96,79,175,48549,48724,0.36
June 30 2019,Pierce,WA,Passenger,1808,1555,3363,542899,546262,0.62
June 30 2022,San Juan,WA,Truck,1,0,1,5983,5984,0.02
July 31 2020,Whatcom,WA,Truck,3,0,3,43153,43156,0.01
December 31 2022,King,WA,Passenger,48140,12236,60376,1335545,1395921,4.33
May 31 2020,Skagit,WA,Passenger,400,216,616,91151,91767,0.67
August 31 2017,Skagit,WA,Truck,1,0,1,31511,31512,0
January 31 2017,Spokane,WA,Truck,1,0,1,90420,90421,0
April 30 2022,Clallam,WA,Truck,1,0,1,21981,21982,0
September 30 2019,San Juan,WA,Passenger,229,73,302,14425,14727,2.05
January 31 2020,Klickitat,WA,Passenger,48,39,87,15681,15768,0.55
June 30 2022,Wahkiakum,WA,Truck,0,0,0,1802,1802,0
August 31 2017,Douglas,WA,Passenger,35,27,62,26837,26899,0.23
August 31 2023,Lewis,WA,Truck,8,0,8,25864,25872,0.03
February 28 2019,Whatcom,WA,Truck,2,0,2,42705,42707,0
April 30 2021,Kitsap,WA,Passenger,1732,812,2544,180425,182969,1.39
June 30 2023,Whatcom,WA,Passenger,2492,880,3372,147933,151305,2.23
August 31 2020,Jefferson,WA,Passenger,249,144,393,24646,25039,1.57
August 31 2022,Yakima,WA,Passenger,364,204,568,166425,166993,0.34
April 30 2023,Franklin,WA,Truck,4,0,4,20878,20882,0.02
March 31 2021,Okanogan,WA,Passenger,57,35,92,26213,26305,0.35
May 31 2022,Klickitat,WA,Passenger,99,54,153,15231,15384,0.99
February 29 2024,Pacific,WA,Truck,6,0,6,7588,7594,0.08
September 30 2017,Asotin,WA,Truck,0,0,0,6506,6506,0
May 31 2017,Clallam,WA,Truck,0,0,0,20957,20957,0
March 31 2021,Garfield,WA,Passenger,0,2,2,1363,1365,0.15
November 30 2020,Klickitat,WA,Truck,0,0,0,8083,8083,0
March 31 2020,Snohomish,WA,Truck,0,0,0,123708,123708,0
April 30 2018,Grant,WA,Passenger,31,42,73,62796,62869,0.12
July 31 2019,Grant,WA,Truck,0,0,0,26698,26698,0
May 31 2019,Clallam,WA,Passenger,167,137,304,50566,50870,0.6
April 30 2018,Clallam,WA,Truck,0,0,0,21360,21360,0
September 30 2017,Chelan,WA,Passenger,75,37,112,52503,52615,0.21
July 31 2020,Wahkiakum,WA,Passenger,6,6,12,3001,3013,0.4
March 31 2022,Kitsap,WA,Passenger,2271,1004,3275,179018,182293,1.8
September 30 2019,Garfield,WA,Passenger,0,1,1,1310,1311,0.08
July 31 2022,San Juan,WA,Truck,4,0,4,5944,5948,0.07
December 31 2023,Lewis,WA,Truck,10,0,10,25412,25422,0.04
March 31 2023,Cowlitz,WA,Truck,7,0,7,28287,28294,0.02
April 30 2019,Spokane,WA,Passenger,511,407,918,309524,310442,0.3
July 31 2018,Pacific,WA,Passenger,19,21,40,15615,15655,0.26
July 31 2018,Mason,WA,Truck,0,0,0,20045,20045,0
January 31 2021,Clark,WA,Passenger,2459,1211,3670,319291,322961,1.14
March 31 2020,Adams,WA,Truck,0,0,0,5217,5217,0
September 30 2020,Douglas,WA,Passenger,79,45,124,28037,28161,0.44
May 31 2017,Columbia,WA,Passenger,0,1,1,2360,2361,0.04
May 31 2023,Franklin,WA,Truck,4,0,4,20883,20887,0.02
November 30 2021,Ferry,WA,Truck,0,0,0,3601,3601,0
November 30 2017,Clallam,WA,Passenger,98,86,184,48868,49052,0.38
July 31 2020,Lewis,WA,Passenger,107,117,224,58128,58352,0.38
November 30 2017,Stevens,WA,Truck,0,0,0,18330,18330,0
June 30 2017,Clark,WA,Passenger,787,504,1291,299532,300823,0.43
November 30 2023,Skagit,WA,Passenger,1301,468,1769,88139,89908,1.97
September 30 2018,Okanogan,WA,Passenger,10,20,30,26049,26079,0.12
November 30 2023,Grays Harbor,WA,Passenger,363,224,587,47855,48442,1.21
December 31 2017,Adams,WA,Passenger,4,5,9,12404,12413,0.07
June 30 2023,Columbia,WA,Truck,0,0,0,1553,1553,0
May 31 2021,Whitman,WA,Passenger,60,44,104,21996,22100,0.47
July 31 2019,Cowlitz,WA,Truck,0,0,0,28865,28865,0
May 31 2022,Douglas,WA,Truck,0,0,0,12764,12764,0
July 31 2021,Spokane,WA,Passenger,1118,654,1772,325864,327636,0.54
October 31 2023,Wahkiakum,WA,Passenger,27,20,47,3050,3097,1.52
March 31 2020,Grays Harbor,WA,Passenger,107,109,216,48314,48530,0.45
September 30 2020,Stevens,WA,Passenger,35,38,73,30402,30475,0.24
February 28 2022,Okanogan,WA,Passenger,74,47,121,26461,26582,0.46
December 31 2019,Douglas,WA,Truck,0,0,0,12303,12303,0
April 30 2022,Chelan,WA,Passenger,447,124,571,54490,55061,1.04
March 31 2023,King,WA,Truck,567,2,569,176670,177239,0.32
September 30 2022,Jefferson,WA,Truck,3,0,3,9377,9380,0.03
February 28 2023,Grays Harbor,WA,Truck,2,0,2,21043,21045,0.01
June 30 2022,Thurston,WA,Truck,7,0,7,55427,55434,0.01
March 31 2017,Mason,WA,Passenger,50,63,113,42923,43036,0.26
April 30 2020,Whatcom,WA,Truck,3,0,3,42829,42832,0.01
September 30 2019,San Juan,WA,Truck,0,0,0,5913,5913,0
March 31 2019,Skagit,WA,Passenger,281,189,470,91321,91791,0.51
September 30 2022,Ferry,WA,Passenger,22,4,26,4397,4423,0.59
July 31 2021,Pend Oreille,WA,Passenger,15,7,22,9261,9283,0.24
October 31 2017,Grant,WA,Truck,0,0,0,25457,25457,0
November 30 2021,Douglas,WA,Truck,0,0,0,12688,12688,0
January 31 2017,Wahkiakum,WA,Passenger,0,1,1,2861,2862,0.03
March 31 2018,Whitman,WA,Truck,0,0,0,8457,8457,0
October 31 2022,Yakima,WA,Truck,5,0,5,61225,61230,0.01
February 28 2017,Wahkiakum,WA,Passenger,0,1,1,2843,2844,0.04
October 31 2019,King,WA,Truck,6,1,7,182364,182371,0
July 31 2021,Klickitat,WA,Truck,0,0,0,8308,8308,0
March 31 2023,Cowlitz,WA,Passenger,435,196,631,70106,70737,0.89
September 30 2023,Spokane,WA,Truck,48,0,48,101547,101595,0.05
June 30 2021,Spokane,WA,Passenger,1068,647,1715,326273,327988,0.52
November 30 2018,Thurston,WA,Passenger,707,566,1273,195368,196641,0.65
December 31 2022,Grays Harbor,WA,Passenger,246,160,406,48620,49026,0.83
August 31 2023,Klickitat,WA,Passenger,163,64,227,15112,15339,1.48
September 30 2017,Asotin,WA,Passenger,7,5,12,12457,12469,0.1
March 31 2017,Chelan,WA,Truck,0,0,0,21219,21219,0
February 28 2019,Walla Walla,WA,Truck,0,0,0,13543,13543,0
February 29 2020,Whatcom,WA,Truck,3,0,3,43144,43147,0.01
June 30 2022,Skagit,WA,Passenger,779,337,1116,90063,91179,1.22
November 30 2018,Okanogan,WA,Passenger,15,22,37,26125,26162,0.14
July 31 2020,Clark,WA,Passenger,2097,1066,3163,317872,321035,0.99
February 28 2021,Snohomish,WA,Truck,1,0,1,125711,125712,0
November 30 2020,Clark,WA,Truck,0,0,0,83201,83201,0
July 31 2019,San Juan,WA,Truck,0,0,0,5887,5887,0
September 30 2018,Franklin,WA,Passenger,37,65,102,58504,58606,0.17
June 30 2022,Grays Harbor,WA,Passenger,210,160,370,49014,49384,0.75
August 31 2019,Thurston,WA,Truck,0,0,0,55438,55438,0
March 31 2019,Spokane,WA,Truck,1,0,1,94002,94003,0
June 30 2022,Asotin,WA,Truck,0,0,0,6716,6716,0
March 31 2021,Lewis,WA,Truck,0,0,0,26809,26809,0
September 30 2023,Clark,WA,Passenger,6544,2499,9043,312961,322004,2.81
February 29 2020,King,WA,Truck,6,1,7,182583,182590,0
May 31 2020,Clark,WA,Truck,0,0,0,81873,81873,0
September 30 2018,Douglas,WA,Passenger,48,33,81,27849,27930,0.29
January 31 2017,Asotin,WA,Truck,0,0,0,6487,6487,0
November 30 2021,Garfield,WA,Truck,0,0,0,994,994,0
January 31 2024,Columbia,WA,Truck,0,0,0,1527,1527,0
September 30 2022,Chelan,WA,Truck,6,0,6,23076,23082,0.03
July 31 2019,Pacific,WA,Truck,0,0,0,7665,7665,0
January 31 2017,Wahkiakum,WA,Truck,0,0,0,1624,1624,0
March 31 2023,Chelan,WA,Passenger,580,150,730,54195,54925,1.33
May 31 2018,Asotin,WA,Passenger,8,6,14,12599,12613,0.11
March 31 2022,Stevens,WA,Truck,0,0,0,18986,18986,0
February 28 2018,Clark,WA,Passenger,888,616,1504,305273,306777,0.49
December 31 2019,Whitman,WA,Passenger,42,46,88,22670,22758,0.39
January 31 2020,Cowlitz,WA,Truck,0,0,0,29022,29022,0
September 30 2018,Lincoln,WA,Passenger,2,6,8,7748,7756,0.1
July 31 2018,Benton,WA,Truck,0,0,0,41092,41092,0
March 31 2019,Mason,WA,Passenger,114,115,229,46701,46930,0.49
October 31 2023,Lewis,WA,Passenger,372,287,659,59196,59855,1.1
July 31 2021,Franklin,WA,Passenger,134,97,231,62034,62265,0.37
January 31 2017,Asotin,WA,Passenger,4,3,7,12316,12323,0.06
December 31 2020,Okanogan,WA,Passenger,55,36,91,26059,26150,0.35
December 31 2018,Columbia,WA,Truck,0,0,0,1517,1517,0
May 31 2018,Island,WA,Passenger,187,178,365,62424,62789,0.58
September 30 2018,Kittitas,WA,Passenger,56,36,92,29199,29291,0.31
April 30 2020,San Juan,WA,Passenger,295,88,383,14150,14533,2.64
December 31 2021,Chelan,WA,Truck,0,0,0,23101,23101,0
January 31 2024,Cowlitz,WA,Truck,14,0,14,27308,27322,0.05
March 31 2017,King,WA,Passenger,9315,3786,13101,1382521,1395622,0.94
September 30 2022,Yakima,WA,Truck,3,0,3,61383,61386,0
January 31 2024,Wahkiakum,WA,Passenger,32,21,53,3004,3057,1.73
June 30 2021,Grant,WA,Passenger,107,89,196,66944,67140,0.29
December 31 2017,Jefferson,WA,Passenger,121,74,195,24280,24475,0.8
September 30 2023,Grant,WA,Passenger,327,146,473,67215,67688,0.7
December 31 2017,Pend Oreille,WA,Passenger,3,4,7,9442,9449,0.07
August 31 2022,Mason,WA,Passenger,329,175,504,46973,47477,1.06
June 30 2022,Okanogan,WA,Passenger,83,50,133,26373,26506,0.5
January 31 2023,Kittitas,WA,Passenger,311,94,405,29530,29935,1.35
December 31 2017,Snohomish,WA,Truck,1,0,1,121408,121409,0
September 30 2023,Snohomish,WA,Truck,206,0,206,120712,120918,0.17
October 31 2021,Clallam,WA,Truck,1,0,1,22049,22050,0
March 31 2022,Mason,WA,Truck,0,0,0,21146,21146,0
March 31 2018,Franklin,WA,Truck,0,0,0,18615,18615,0
March 31 2022,Wahkiakum,WA,Truck,0,0,0,1813,1813,0
March 31 2021,Spokane,WA,Passenger,951,584,1535,322503,324038,0.47
September 30 2022,Okanogan,WA,Passenger,93,49,142,26285,26427,0.54
February 28 2021,Mason,WA,Passenger,177,133,310,47630,47940,0.65
October 31 2022,Mason,WA,Truck,6,0,6,20899,20905,0.03
May 31 2017,Clark,WA,Passenger,770,489,1259,298779,300038,0.42
December 31 2023,Asotin,WA,Passenger,41,26,67,12167,12234,0.55
October 31 2023,Klickitat,WA,Truck,13,0,13,8216,8229,0.16
September 30 2020,San Juan,WA,Truck,0,0,0,5845,5845,0
March 31 2023,Whatcom,WA,Passenger,2282,837,3119,147702,150821,2.07
November 30 2017,Mason,WA,Truck,0,0,0,19535,19535,0
June 30 2018,Island,WA,Truck,0,0,0,20942,20942,0
July 31 2018,Okanogan,WA,Passenger,9,20,29,26019,26048,0.11
January 31 2021,Thurston,WA,Passenger,1350,795,2145,197273,199418,1.08
March 31 2021,Clark,WA,Passenger,2578,1276,3854,319890,323744,1.19
October 31 2020,Lincoln,WA,Passenger,5,10,15,7609,7624,0.2
October 31 2017,Jefferson,WA,Truck,0,0,0,9435,9435,0
September 30 2021,Franklin,WA,Truck,0,0,0,20712,20712,0
February 29 2020,King,WA,Passenger,23441,7673,31114,1399823,1430937,2.17
May 31 2019,Grays Harbor,WA,Truck,0,0,0,20456,20456,0
July 31 2019,Pierce,WA,Passenger,1877,1569,3446,544181,547627,0.63
February 28 2021,Ferry,WA,Passenger,10,3,13,4333,4346,0.3
January 31 2018,Franklin,WA,Truck,0,0,0,18560,18560,0
February 28 2019,Kittitas,WA,Truck,0,0,0,14265,14265,0
October 31 2023,Adams,WA,Truck,3,0,3,5305,5308,0.06
August 31 2019,Whitman,WA,Passenger,34,44,78,22704,22782,0.34
September 30 2021,Clallam,WA,Truck,1,0,1,22007,22008,0
May 31 2021,Whatcom,WA,Truck,4,0,4,43859,43863,0.01
May 31 2023,Grays Harbor,WA,Truck,6,0,6,20967,20973,0.03
April 30 2022,Garfield,WA,Passenger,0,3,3,1328,1331,0.23
November 30 2020,Clallam,WA,Truck,1,0,1,21776,21777,0
April 30 2020,Pacific,WA,Truck,0,0,0,7664,7664,0
December 31 2020,Spokane,WA,Passenger,885,547,1432,320970,322402,0.44
October 31 2017,Cowlitz,WA,Truck,0,0,0,28112,28112,0
May 31 2023,Benton,WA,Truck,23,0,23,43194,43217,0.05
December 31 2022,Okanogan,WA,Passenger,98,52,150,26156,26306,0.57
June 30 2022,Jefferson,WA,Truck,2,0,2,9457,9459,0.02
January 31 2023,Skamania,WA,Truck,1,0,1,3881,3882,0.03
March 31 2017,Ferry,WA,Truck,0,0,0,3555,3555,0
December 31 2018,San Juan,WA,Truck,0,0,0,5816,5816,0
October 31 2019,Skagit,WA,Passenger,336,210,546,92592,93138,0.59
March 31 2018,Skagit,WA,Truck,1,0,1,31920,31921,0
